cc_txn_id,txn_date,txn_type,amount,amount_cents,merchant,vendor_key,net_cents,tax_cents,mapping,journal_entry_id
2986,2025-03-18,PURCHASE,8.72,872,AMHERST SUPERSTORE #31,ATLANTIC_SUPERSTORE,758,114,VENDOR_PROFILE,CC_PURCHASE_2986
2988,2025-03-18,PURCHASE,56.41,5641,NEEDS 182 AMHERST,,4905,736,default:cogs_supplements,CC_PURCHASE_2988
481,2025-03-19,PURCHASE,12.64,1264,HARRISON'S HOME HARDWARE,,1099,165,default:cogs_supplements,CC_PURCHASE_481
483,2025-03-19,PURCHASE,2548.98,254898,GROSNOR DISTRIBUTION AJAX,,221650,33248,default:cogs_supplements,CC_PURCHASE_483
484,2025-03-19,PURCHASE,1242.58,124258,GROSNOR DISTRIBUTION AJAX,,108050,16208,default:cogs_supplements,CC_PURCHASE_484
476,2025-03-20,PURCHASE,1466.17,146617,PC EXPRESS 0312,,127493,19124,default:cogs_supplements,CC_PURCHASE_476
2981,2025-03-20,PURCHASE,42.19,4219,AMHERST SUPERSTORE #31,ATLANTIC_SUPERSTORE,3669,550,VENDOR_PROFILE,CC_PURCHASE_2981
2984,2025-03-20,PURCHASE,15.90,1590,THE OLD WAREHOUSE,,1383,207,default:cogs_supplements,CC_PURCHASE_2984
467,2025-03-21,PURCHASE,166.28,16628,DOLLARAMA # 209,,14459,2169,keyword:dollarama,CC_PURCHASE_467
468,2025-03-21,PURCHASE,682.18,68218,DOLLARAMA # 209,,59320,8898,keyword:dollarama,CC_PURCHASE_468
473,2025-03-21,PURCHASE,8.12,812,GROSNOR DISTRIBUTION AJAX,,706,106,default:cogs_supplements,CC_PURCHASE_473
475,2025-03-21,PURCHASE,1065.64,106564,TRUE NORTH NUTRITION,,92664,13900,default:cogs_supplements,CC_PURCHASE_475
460,2025-03-24,PURCHASE,81.80,8180,AMHERST PHARMA SAVE,PHARMASAVE,7113,1067,VENDOR_PROFILE,CC_PURCHASE_460
461,2025-03-24,PURCHASE,8.92,892,AMHERST PHARMA SAVE,PHARMASAVE,776,116,VENDOR_PROFILE,CC_PURCHASE_461
462,2025-03-24,PURCHASE,97.19,9719,WAL-MART SUPERCENTER#5789 AMHERST,WALMART,8451,1268,VENDOR_PROFILE,CC_PURCHASE_462
463,2025-03-24,PURCHASE,116.58,11658,SOBEYS #729 AMHERST,,10137,1521,default:cogs_supplements,CC_PURCHASE_463
2976,2025-03-24,PURCHASE,16.01,1601,FREIGHTCOM INC. BOLTON,,1392,209,keyword:freight,CC_PURCHASE_2976
2977,2025-03-24,PURCHASE,22.23,2223,SOBEYS #729 AMHERST,,1933,290,default:cogs_supplements,CC_PURCHASE_2977
2978,2025-03-24,PURCHASE,17.32,1732,AMHERST SUPERSTORE #31,ATLANTIC_SUPERSTORE,1506,226,VENDOR_PROFILE,CC_PURCHASE_2978
2979,2025-03-24,PURCHASE,43.10,4310,CANADIAN TIRE 33,CANADIAN_TIRE,3748,562,VENDOR_PROFILE,CC_PURCHASE_2979
458,2025-03-25,PURCHASE,12.64,1264,APPLE.COM/BILL 866-712-7753,,1099,165,default:cogs_supplements,CC_PURCHASE_458
2972,2025-03-25,PURCHASE,40.25,4025,SQ *ADAM'S TIRE,,3500,525,default:cogs_supplements,CC_PURCHASE_2972
2973,2025-03-25,PURCHASE,140.00,14000,SQ *ROTARY CLUB,,12174,1826,default:cogs_supplements,CC_PURCHASE_2973
2975,2025-03-25,PURCHASE,31.95,3195,WAL-MART #5789 AMHERST,WALMART,2778,417,VENDOR_PROFILE,CC_PURCHASE_2975
454,2025-03-26,PURCHASE,5746.83,574683,GROSNOR DISTRIBUTION AJAX,,499724,74959,default:cogs_supplements,CC_PURCHASE_454
455,2025-03-26,PURCHASE,192.57,19257,WAL-MART SUPERCENTER#5789 AMHERST,WALMART,16745,2512,VENDOR_PROFILE,CC_PURCHASE_455
2971,2025-03-26,PURCHASE,15.50,1550,FREIGHTCOM INC. BOLTON,,1348,202,keyword:freight,CC_PURCHASE_2971
452,2025-03-27,PURCHASE,8.04,804,APPLE.COM/BILL 866-712-7753,,699,105,default:cogs_supplements,CC_PURCHASE_452
2966,2025-03-27,REFUND,15.55,1555,FREIGHTCOM INC. BOLTON,,1352,203,keyword:freight,CC_PURCHASE_2966
2967,2025-03-27,PURCHASE,0.90,90,FREIGHTCOM INC. BOLTON,,78,12,keyword:freight,CC_PURCHASE_2967
2968,2025-03-27,PURCHASE,36.80,3680,AMHERST VETERINARY HOS,,3200,480,default:cogs_supplements,CC_PURCHASE_2968
2969,2025-03-27,PURCHASE,35.25,3525,AMHERST SUPERSTORE #31,ATLANTIC_SUPERSTORE,3065,460,VENDOR_PROFILE,CC_PURCHASE_2969
2970,2025-03-27,PURCHASE,30.15,3015,WAL-MART #5789 AMHERST,WALMART,2622,393,VENDOR_PROFILE,CC_PURCHASE_2970
448,2025-03-28,PURCHASE,344.99,34499,WWW.CANADIANTIRE.CA OAKVILLE,,29999,4500,default:cogs_supplements,CC_PURCHASE_448
2964,2025-03-28,PURCHASE,69.92,6992,AMHERST SUPERSTORE #31,ATLANTIC_SUPERSTORE,6080,912,VENDOR_PROFILE,CC_PURCHASE_2964
2965,2025-03-28,PURCHASE,36.69,3669,COLES 176 AMHERST,,3190,479,default:cogs_supplements,CC_PURCHASE_2965
447,2025-03-31,PURCHASE,1655.24,165524,SUPPLEMENT FACTS OTTAWA,,143934,21590,default:cogs_supplements,CC_PURCHASE_447
2953,2025-03-31,PURCHASE,15.50,1550,FREIGHTCOM INC. BOLTON,,1348,202,keyword:freight,CC_PURCHASE_2953
2954,2025-03-31,PURCHASE,54.26,5426,AMHERST SUPERSTORE #31,ATLANTIC_SUPERSTORE,4718,708,VENDOR_PROFILE,CC_PURCHASE_2954
2955,2025-03-31,PURCHASE,39.08,3908,WINNERS 259 MONCTON,,3398,510,default:cogs_supplements,CC_PURCHASE_2955
2956,2025-03-31,PURCHASE,56.35,5635,GIANT TIGER #200,,4900,735,default:cogs_supplements,CC_PURCHASE_2956
2957,2025-03-31,PURCHASE,3.21,321,CANADIAN TIRE 33,CANADIAN_TIRE,279,42,VENDOR_PROFILE,CC_PURCHASE_2957
2958,2025-03-31,PURCHASE,15.50,1550,FREIGHTCOM INC. BOLTON,,1348,202,keyword:freight,CC_PURCHASE_2958
2959,2025-03-31,PURCHASE,17.81,1781,CIRCLE K #2511,,1549,232,default:cogs_supplements,CC_PURCHASE_2959
2960,2025-03-31,PURCHASE,14.94,1494,DISNEY PLUS 1,,1299,195,default:cogs_supplements,CC_PURCHASE_2960
2961,2025-03-31,PURCHASE,34.49,3449,MARSHALLS 729 DARTMOUTH,,2999,450,default:cogs_supplements,CC_PURCHASE_2961
2962,2025-03-31,PURCHASE,5.00,500,IWK - HEALTH,,435,65,default:cogs_supplements,CC_PURCHASE_2962
2963,2025-03-31,PURCHASE,63.83,6383,MOBIL@ - 4174,,5550,833,default:cogs_supplements,CC_PURCHASE_2963
2952,2025-04-01,PURCHASE,14.34,1434,FREIGHTCOM INC. BOLTON,,1247,187,keyword:freight,CC_PURCHASE_2952
446,2025-04-02,PURCHASE,18.72,1872,GOOGLE *GSUITE_CURLYS. 855-222-8603,,1628,244,default:cogs_supplements,CC_PURCHASE_446
2948,2025-04-02,PURCHASE,14.34,1434,FREIGHTCOM INC. BOLTON,,1247,187,keyword:freight,CC_PURCHASE_2948
2950,2025-04-02,PURCHASE,72.85,7285,AMHERST SUPERSTORE #31,ATLANTIC_SUPERSTORE,6335,950,VENDOR_PROFILE,CC_PURCHASE_2950
2951,2025-04-02,PURCHASE,20.00,2000,MOBIL@ - 4174,,1739,261,default:cogs_supplements,CC_PURCHASE_2951
441,2025-04-03,PURCHASE,62.44,6244,AMHERST SUPERSTORE #31,ATLANTIC_SUPERSTORE,5430,814,VENDOR_PROFILE,CC_PURCHASE_441
442,2025-04-03,PURCHASE,586.41,58641,PACIFIC DISTRIBUTION WHOL,,50992,7649,default:cogs_supplements,CC_PURCHASE_442
444,2025-04-03,REFUND,22.92,2292,AMZN MKTP CA,,1993,299,default:cogs_supplements,CC_PURCHASE_444
2945,2025-04-04,PURCHASE,21.22,2122,FREIGHTCOM INC. BOLTON,,1845,277,keyword:freight,CC_PURCHASE_2945
2946,2025-04-04,PURCHASE,15.17,1517,FREIGHTCOM INC. BOLTON,,1319,198,keyword:freight,CC_PURCHASE_2946
439,2025-04-07,PURCHASE,4.55,455,APPLE.COM/BILL 866-712-7753,,396,59,default:cogs_supplements,CC_PURCHASE_439
440,2025-04-07,PURCHASE,72.26,7226,CANADIAN TIRE 33,CANADIAN_TIRE,6283,943,VENDOR_PROFILE,CC_PURCHASE_440
2938,2025-04-07,PURCHASE,15.38,1538,GOOGLE *BYTEDANCE 650-253-0000,,1337,201,default:cogs_supplements,CC_PURCHASE_2938
2939,2025-04-07,PURCHASE,53.72,5372,AMHERST SUPERSTORE #31,ATLANTIC_SUPERSTORE,4671,701,VENDOR_PROFILE,CC_PURCHASE_2939
2940,2025-04-07,PURCHASE,147.49,14749,WAL-MART #5789 AMHERST,WALMART,12825,1924,VENDOR_PROFILE,CC_PURCHASE_2940
2941,2025-04-07,PURCHASE,46.94,4694,DOLLARAMA # 209,,4082,612,keyword:dollarama,CC_PURCHASE_2941
2942,2025-04-07,PURCHASE,121.14,12114,AMHERST VETERINARY HOS,,10534,1580,default:cogs_supplements,CC_PURCHASE_2942
2943,2025-04-07,PURCHASE,44.81,4481,WAL-MART #5789 AMHERST,WALMART,3897,584,VENDOR_PROFILE,CC_PURCHASE_2943
2944,2025-04-07,PURCHASE,67.26,6726,GIANT TIGER #200,,5849,877,default:cogs_supplements,CC_PURCHASE_2944
437,2025-04-08,PURCHASE,8.04,804,APPLE.COM/BILL 866-712-7753,,699,105,default:cogs_supplements,CC_PURCHASE_437
2934,2025-04-08,PURCHASE,200.00,20000,AMHERST VETERINARY HOS,,17391,2609,default:cogs_supplements,CC_PURCHASE_2934
2935,2025-04-08,PURCHASE,115.78,11578,AMHERST VETERINARY HOS,,10068,1510,default:cogs_supplements,CC_PURCHASE_2935
2936,2025-04-08,PURCHASE,15.17,1517,FREIGHTCOM INC. BOLTON,,1319,198,keyword:freight,CC_PURCHASE_2936
433,2025-04-09,PURCHASE,68.55,6855,REGISTRY OF JOINT,,5961,894,default:cogs_supplements,CC_PURCHASE_433
436,2025-04-09,PURCHASE,2766.69,276669,SP STOCKUP MARKET,,240582,36087,default:cogs_supplements,CC_PURCHASE_436
2931,2025-04-09,REFUND,4.50,450,DISNEY PLUS CREDIT,,391,59,default:cogs_supplements,CC_PURCHASE_2931
2932,2025-04-09,PURCHASE,15.17,1517,FREIGHTCOM INC. BOLTON,,1319,198,keyword:freight,CC_PURCHASE_2932
2933,2025-04-09,PURCHASE,28.03,2803,MCDONALD'S #5841 Q04,,2437,366,default:cogs_supplements,CC_PURCHASE_2933
431,2025-04-10,PURCHASE,418.89,41889,SQ *9428-0534 QUEBEC,,36425,5464,default:cogs_supplements,CC_PURCHASE_431
432,2025-04-10,PURCHASE,20.49,2049,GOT ITEM GAMES,,1782,267,default:cogs_supplements,CC_PURCHASE_432
2930,2025-04-10,PURCHASE,46.88,4688,AMHERST SUPERSTORE #31,ATLANTIC_SUPERSTORE,4077,611,VENDOR_PROFILE,CC_PURCHASE_2930
430,2025-04-11,PURCHASE,33.36,3336,OPENAI *CHATGPT SUBSCR,,2901,435,default:cogs_supplements,CC_PURCHASE_430
2929,2025-04-11,PURCHASE,2619.99,261999,PEAK PERFORMANCE MISSISSAUGA,,227825,34174,default:cogs_supplements,CC_PURCHASE_2929
424,2025-04-14,PURCHASE,127.26,12726,NOVA SCOTIA PWR/EZ-PAY,,11066,1660,default:cogs_supplements,CC_PURCHASE_424
425,2025-04-14,PURCHASE,2.23,223,KUBRA/EZ-PAY 905-624-2220,,194,29,default:cogs_supplements,CC_PURCHASE_425
428,2025-04-14,PURCHASE,1662.12,166212,GROSNOR DISTRIBUTION AJAX,,144532,21680,default:cogs_supplements,CC_PURCHASE_428
2921,2025-04-14,PURCHASE,12.93,1293,"CREATIVE FABRICA AMSTERDAM,",,1124,169,default:cogs_supplements,CC_PURCHASE_2921
2922,2025-04-14,PURCHASE,38.59,3859,AMHERST SUPERSTORE #31,ATLANTIC_SUPERSTORE,3356,503,VENDOR_PROFILE,CC_PURCHASE_2922
2923,2025-04-14,PURCHASE,45.97,4597,WAL-MART #5789 AMHERST,WALMART,3997,600,VENDOR_PROFILE,CC_PURCHASE_2923
2924,2025-04-14,PURCHASE,113.31,11331,WAL-MART #5789 AMHERST,WALMART,9853,1478,VENDOR_PROFILE,CC_PURCHASE_2924
2925,2025-04-14,PURCHASE,15.17,1517,FREIGHTCOM INC. BOLTON,,1319,198,keyword:freight,CC_PURCHASE_2925
2927,2025-04-14,PURCHASE,13.66,1366,TIM HORTONS #0237,,1188,178,default:cogs_supplements,CC_PURCHASE_2927
2928,2025-04-14,PURCHASE,22.35,2235,PROXI WEST AMHERST,,1943,292,default:cogs_supplements,CC_PURCHASE_2928
419,2025-04-15,PURCHASE,49.03,4903,"SHOPIFY/353833366 OTTAWA, ON",,4263,640,default:cogs_supplements,CC_PURCHASE_419
420,2025-04-15,PURCHASE,131.53,13153,BELL ALIANT OBM,,11437,1716,default:cogs_supplements,CC_PURCHASE_420
2920,2025-04-15,PURCHASE,24.47,2447,AMHERST SUPERSTORE #31,ATLANTIC_SUPERSTORE,2128,319,VENDOR_PROFILE,CC_PURCHASE_2920
417,2025-04-16,PURCHASE,1.47,147,APPLE.COM/BILL 866-712-7753,,128,19,default:cogs_supplements,CC_PURCHASE_417
418,2025-04-16,PURCHASE,995.58,99558,SP SPROOS BRAMPTON,,86572,12986,default:cogs_supplements,CC_PURCHASE_418
2916,2025-04-16,PURCHASE,9.10,910,HARRISON'S HOME HARDWA,,791,119,default:cogs_supplements,CC_PURCHASE_2916
2917,2025-04-16,PURCHASE,96.98,9698,AMHERST SUPERSTORE #31,ATLANTIC_SUPERSTORE,8433,1265,VENDOR_PROFILE,CC_PURCHASE_2917
2919,2025-04-16,PURCHASE,13.67,1367,LAWTONS #2562 AMHERST,,1189,178,default:cogs_supplements,CC_PURCHASE_2919
413,2025-04-17,PURCHASE,103.71,10371,AMZN MKTP CA*JN4ZK0JZ3,,9018,1353,default:cogs_supplements,CC_PURCHASE_413
414,2025-04-17,PURCHASE,18.23,1823,AMZN MKTP CA*I81ON8II3,,1585,238,default:cogs_supplements,CC_PURCHASE_414
2915,2025-04-17,PURCHASE,58.30,5830,B WOOS KITCHEN,,5070,760,default:cogs_supplements,CC_PURCHASE_2915
411,2025-04-21,PURCHASE,12.00,1200,CORP CANADA/17699130 OTTAWA,,1043,157,default:cogs_supplements,CC_PURCHASE_411
412,2025-04-21,PURCHASE,12.00,1200,CORP CANADA/17699070 OTTAWA,,1043,157,default:cogs_supplements,CC_PURCHASE_412
2911,2025-04-21,PURCHASE,55.26,5526,FREDDIE'S PIZZA &,,4805,721,default:cogs_supplements,CC_PURCHASE_2911
2912,2025-04-21,PURCHASE,48.04,4804,WAL-MART #5789 AMHERST,WALMART,4177,627,VENDOR_PROFILE,CC_PURCHASE_2912
2913,2025-04-21,PURCHASE,298.81,29881,ROGERS ******8651 888-764-3771,,25983,3898,default:cogs_supplements,CC_PURCHASE_2913
2914,2025-04-21,PURCHASE,30.94,3094,WAL-MART #5789 AMHERST,WALMART,2690,404,VENDOR_PROFILE,CC_PURCHASE_2914
410,2025-04-22,PURCHASE,21.65,2165,APPLE.COM/BILL 866-712-7753,,1883,282,default:cogs_supplements,CC_PURCHASE_410
2909,2025-04-22,PURCHASE,35.01,3501,DOLLARAMA # 209,,3044,457,keyword:dollarama,CC_PURCHASE_2909
2910,2025-04-22,PURCHASE,23.18,2318,HIGHLAND MARKET AMHERST,,2016,302,default:cogs_supplements,CC_PURCHASE_2910
2907,2025-04-23,PURCHASE,15.10,1510,FREIGHTCOM INC. BOLTON,,1313,197,keyword:freight,CC_PURCHASE_2907
2908,2025-04-23,PURCHASE,18.09,1809,MCDONALD'S #5841 Q04,,1573,236,default:cogs_supplements,CC_PURCHASE_2908
2904,2025-04-24,REFUND,15.17,1517,FREIGHTCOM INC. BOLTON,,1319,198,keyword:freight,CC_PURCHASE_2904
2905,2025-04-24,PURCHASE,43.81,4381,WAL-MART #5789 AMHERST,WALMART,3810,571,VENDOR_PROFILE,CC_PURCHASE_2905
2906,2025-04-24,PURCHASE,11.41,1141,FREIGHTCOM INC. BOLTON,,992,149,keyword:freight,CC_PURCHASE_2906
407,2025-04-25,PURCHASE,12.53,1253,APPLE.COM/BILL 866-712-7753,,1090,163,default:cogs_supplements,CC_PURCHASE_407
408,2025-04-25,PURCHASE,27.83,2783,WAL-MART SUPERCENTER#5789 AMHERST,WALMART,2420,363,VENDOR_PROFILE,CC_PURCHASE_408
2902,2025-04-25,PURCHASE,14.71,1471,FREIGHTCOM INC. BOLTON,,1279,192,keyword:freight,CC_PURCHASE_2902
2903,2025-04-25,PURCHASE,169.67,16967,WAL-MART #5789 AMHERST,WALMART,14754,2213,VENDOR_PROFILE,CC_PURCHASE_2903
400,2025-04-28,PURCHASE,45.59,4559,AMZN MKTP CA*N29772UG2,,3964,595,default:cogs_supplements,CC_PURCHASE_400
401,2025-04-28,PURCHASE,2971.98,297198,GROSNOR DISTRIBUTION AJAX,,258433,38765,default:cogs_supplements,CC_PURCHASE_401
2896,2025-04-28,PURCHASE,9.21,921,DOLLARAMA # 209,,801,120,keyword:dollarama,CC_PURCHASE_2896
2897,2025-04-28,PURCHASE,79.82,7982,SHEIN.COM TORONTO,,6941,1041,default:cogs_supplements,CC_PURCHASE_2897
2898,2025-04-28,PURCHASE,14.09,1409,FREIGHTCOM INC. BOLTON,,1225,184,keyword:freight,CC_PURCHASE_2898
2899,2025-04-28,PURCHASE,15.10,1510,FREIGHTCOM INC. BOLTON,,1313,197,keyword:freight,CC_PURCHASE_2899
2900,2025-04-28,PURCHASE,24.61,2461,DOLLARAMA # 209,,2140,321,keyword:dollarama,CC_PURCHASE_2900
2901,2025-04-28,PURCHASE,18.82,1882,WAL-MART #5789 AMHERST,WALMART,1637,245,VENDOR_PROFILE,CC_PURCHASE_2901
2891,2025-04-29,PURCHASE,12.05,1205,FREIGHTCOM INC. BOLTON,,1048,157,keyword:freight,CC_PURCHASE_2891
2892,2025-04-29,PURCHASE,14.81,1481,DISNEY PLUS 1,,1288,193,default:cogs_supplements,CC_PURCHASE_2892
2893,2025-04-29,PURCHASE,27.56,2756,DOLLARAMA # 209,,2397,359,keyword:dollarama,CC_PURCHASE_2893
2894,2025-04-29,PURCHASE,88.85,8885,WAL-MART #5789 AMHERST,WALMART,7726,1159,VENDOR_PROFILE,CC_PURCHASE_2894
2889,2025-04-30,PURCHASE,67.29,6729,FOX HARB'R RESORT,,5851,878,default:cogs_supplements,CC_PURCHASE_2889
2890,2025-04-30,PURCHASE,42.10,4210,SOBEYS #729 AMHERST,,3661,549,default:cogs_supplements,CC_PURCHASE_2890
395,2025-05-01,PURCHASE,20.00,2000,HARBOURVIEW PIZZA PUGWASH,,1739,261,default:cogs_supplements,CC_PURCHASE_395
396,2025-05-01,PURCHASE,3.00,300,HARBOURVIEW PIZZA PUGWASH,,261,39,default:cogs_supplements,CC_PURCHASE_396
397,2025-05-01,PURCHASE,59.58,5958,GROSNOR DISTRIBUTION AJAX,,5181,777,default:cogs_supplements,CC_PURCHASE_397
2887,2025-05-01,PURCHASE,92.58,9258,LEMON NAILS AMHERST,,8050,1208,default:cogs_supplements,CC_PURCHASE_2887
394,2025-05-02,PURCHASE,18.72,1872,GOOGLE*GSUITE CURLYS.C CC,,1628,244,default:cogs_supplements,CC_PURCHASE_394
2882,2025-05-02,PURCHASE,13.62,1362,FREIGHTCOM INC. BOLTON,,1184,178,keyword:freight,CC_PURCHASE_2882
2883,2025-05-02,PURCHASE,11.21,1121,COSTCO WHOLESALE W1345,COSTCO,975,146,VENDOR_PROFILE,CC_PURCHASE_2883
2884,2025-05-02,PURCHASE,6.65,665,COSTCO WHOLESALE W1345,COSTCO,578,87,VENDOR_PROFILE,CC_PURCHASE_2884
2885,2025-05-02,PURCHASE,48.90,4890,COSTCO GAS W1345,COSTCO,4252,638,VENDOR_PROFILE,CC_PURCHASE_2885
2886,2025-05-02,PURCHASE,43.59,4359,MCDONALD'S #5841 Q04,,3790,569,default:cogs_supplements,CC_PURCHASE_2886
2877,2025-05-05,PURCHASE,32.22,3222,STORE AMHERST,,2802,420,default:cogs_supplements,CC_PURCHASE_2877
2878,2025-05-05,PURCHASE,34.73,3473,AMHERST SUPERSTORE #31,ATLANTIC_SUPERSTORE,3020,453,VENDOR_PROFILE,CC_PURCHASE_2878
2879,2025-05-05,PURCHASE,29.32,2932,DOLLARAMA # 209,,2550,382,keyword:dollarama,CC_PURCHASE_2879
2880,2025-05-05,PURCHASE,4637.87,463787,PEAK PERFORMANCE MISSISSAUGA,,403293,60494,default:cogs_supplements,CC_PURCHASE_2880
2881,2025-05-05,PURCHASE,0.40,40,AMHERST SUPERSTORE #31,ATLANTIC_SUPERSTORE,35,5,VENDOR_PROFILE,CC_PURCHASE_2881
392,2025-05-06,PURCHASE,68.55,6855,REGISTRY OF JOINT,,5961,894,default:cogs_supplements,CC_PURCHASE_392
2873,2025-05-06,PURCHASE,49.64,4964,STORE AMHERST,,4317,647,default:cogs_supplements,CC_PURCHASE_2873
2874,2025-05-06,PURCHASE,19.92,1992,DOLLARAMA # 209,,1732,260,keyword:dollarama,CC_PURCHASE_2874
2876,2025-05-06,PURCHASE,15.60,1560,NEEDS 182 AMHERST,,1357,203,default:cogs_supplements,CC_PURCHASE_2876
388,2025-05-07,PURCHASE,4.55,455,APPLE.COM/BILL 866-712-7753,,396,59,default:cogs_supplements,CC_PURCHASE_388
2870,2025-05-07,PURCHASE,17.96,1796,FREDDIE'S PIZZA &,,1562,234,default:cogs_supplements,CC_PURCHASE_2870
2871,2025-05-07,PURCHASE,15.38,1538,GOOGLE *BYTEDANCE 650-253-0000,,1337,201,default:cogs_supplements,CC_PURCHASE_2871
2872,2025-05-07,PURCHASE,73.35,7335,CARTER'S SPORT CRESTIN,,6378,957,default:cogs_supplements,CC_PURCHASE_2872
2869,2025-05-08,PURCHASE,5.22,522,KENS RITE STOP,,454,68,default:cogs_supplements,CC_PURCHASE_2869
2866,2025-05-09,REFUND,4.50,450,DISNEY PLUS CREDIT,,391,59,default:cogs_supplements,CC_PURCHASE_2866
2868,2025-05-09,PURCHASE,45.45,4545,WAL-MART #5789 AMHERST,WALMART,3952,593,VENDOR_PROFILE,CC_PURCHASE_2868
386,2025-05-12,PURCHASE,32.61,3261,OPENAI *CHATGPT SUBSCR,,2836,425,default:cogs_supplements,CC_PURCHASE_386
387,2025-05-12,PURCHASE,408.58,40858,BELL ALIANT OBM,,35529,5329,default:cogs_supplements,CC_PURCHASE_387
2860,2025-05-12,PURCHASE,33.35,3335,AMHERST SUPERSTORE #31,ATLANTIC_SUPERSTORE,2900,435,VENDOR_PROFILE,CC_PURCHASE_2860
2861,2025-05-12,PURCHASE,60.14,6014,PIZZA DELIGHT -,,5230,784,default:cogs_supplements,CC_PURCHASE_2861
2862,2025-05-12,PURCHASE,109.26,10926,WAL-MART #5789 AMHERST,WALMART,9501,1425,VENDOR_PROFILE,CC_PURCHASE_2862
2863,2025-05-12,PURCHASE,47.27,4727,WAL-MART #5789 AMHERST,WALMART,4110,617,VENDOR_PROFILE,CC_PURCHASE_2863
2864,2025-05-12,PURCHASE,35.89,3589,WAL-MART #5789 AMHERST,WALMART,3121,468,VENDOR_PROFILE,CC_PURCHASE_2864
2865,2025-05-12,PURCHASE,7.05,705,MCDONALD'S #5841 Q04,,613,92,default:cogs_supplements,CC_PURCHASE_2865
2858,2025-05-13,PURCHASE,25.09,2509,KENS RITE STOP,,2182,327,default:cogs_supplements,CC_PURCHASE_2858
380,2025-05-15,PURCHASE,131.53,13153,BELL ALIANT OBM,,11437,1716,default:cogs_supplements,CC_PURCHASE_380
381,2025-05-15,PURCHASE,49.12,4912,"SHOPIFY/365657581 OTTAWA, ON",,4271,641,default:cogs_supplements,CC_PURCHASE_381
382,2025-05-15,PURCHASE,2603.19,260319,GROSNOR DISTRIBUTION AJAX,,226364,33955,default:cogs_supplements,CC_PURCHASE_382
383,2025-05-15,PURCHASE,1586.45,158645,TC NUTRA 3062907457,,137952,20693,default:cogs_supplements,CC_PURCHASE_383
2852,2025-05-15,PURCHASE,14.60,1460,FREIGHTCOM INC. BOLTON,,1270,190,keyword:freight,CC_PURCHASE_2852
2853,2025-05-15,REFUND,28.80,2880,FREIGHTCOM INC. BOLTON,,2504,376,keyword:freight,CC_PURCHASE_2853
2854,2025-05-15,PURCHASE,20.74,2074,DOLLARAMA # 209,,1803,271,keyword:dollarama,CC_PURCHASE_2854
2855,2025-05-15,PURCHASE,59.10,5910,WAL-MART #5789 AMHERST,WALMART,5139,771,VENDOR_PROFILE,CC_PURCHASE_2855
2856,2025-05-15,PURCHASE,38.61,3861,CANADIAN TIRE 33,CANADIAN_TIRE,3357,504,VENDOR_PROFILE,CC_PURCHASE_2856
377,2025-05-16,PURCHASE,1.47,147,APPLE.COM/BILL 866-712-7753,,128,19,default:cogs_supplements,CC_PURCHASE_377
2848,2025-05-16,PURCHASE,22.32,2232,SQ *RED'S APRON,,1941,291,default:cogs_supplements,CC_PURCHASE_2848
2849,2025-05-16,PURCHASE,21.58,2158,FREIGHTCOM INC. BOLTON,,1877,281,keyword:freight,CC_PURCHASE_2849
2850,2025-05-16,PURCHASE,6.95,695,MCDONALD'S #5841 Q04,,604,91,default:cogs_supplements,CC_PURCHASE_2850
2851,2025-05-16,PURCHASE,30.02,3002,PROXI WEST AMHERST,,2610,392,default:cogs_supplements,CC_PURCHASE_2851
375,2025-05-20,PURCHASE,45.74,4574,AMHERST PHARMA SAVE,PHARMASAVE,3977,597,VENDOR_PROFILE,CC_PURCHASE_375
376,2025-05-20,PURCHASE,8.00,800,GROSNOR DISTRIBUTION AJAX,,696,104,default:cogs_supplements,CC_PURCHASE_376
2837,2025-05-20,PURCHASE,13.62,1362,FREIGHTCOM INC. BOLTON,,1184,178,keyword:freight,CC_PURCHASE_2837
2838,2025-05-20,PURCHASE,32.29,3229,SHEIN.COM TORONTO,,2808,421,default:cogs_supplements,CC_PURCHASE_2838
2839,2025-05-20,PURCHASE,747.68,74768,COSTCO WHOLESALE W1345,COSTCO,65016,9752,VENDOR_PROFILE,CC_PURCHASE_2839
2840,2025-05-20,PURCHASE,298.81,29881,ROGERS ******8651 888-764-3771,,25983,3898,default:cogs_supplements,CC_PURCHASE_2840
2841,2025-05-20,PURCHASE,118.29,11829,WAL-MART #5789 AMHERST,WALMART,10286,1543,VENDOR_PROFILE,CC_PURCHASE_2841
2842,2025-05-20,PURCHASE,13.99,1399,WAL-MART #5789 AMHERST,WALMART,1217,182,VENDOR_PROFILE,CC_PURCHASE_2842
2843,2025-05-20,PURCHASE,37.67,3767,MCDONALD'S #5841 Q04,,3276,491,default:cogs_supplements,CC_PURCHASE_2843
2844,2025-05-20,PURCHASE,170.16,17016,KENT AMHERST AMHERST,,14797,2219,keyword:kent_repairs,CC_PURCHASE_2844
2845,2025-05-20,PURCHASE,15.00,1500,MARITIMES EVENT RENTAL,,1304,196,default:cogs_supplements,CC_PURCHASE_2845
2846,2025-05-20,PURCHASE,33.81,3381,DAIRY QUEEN #,,2940,441,default:cogs_supplements,CC_PURCHASE_2846
2847,2025-05-20,PURCHASE,9.11,911,DAIRY QUEEN #,,792,119,default:cogs_supplements,CC_PURCHASE_2847
